IDAdicionalAplicado,IDProtocolo,IDAdicional,IDObraSocial,MontoFijo,PorcentajeSP
1143,895,3,53,0,0
1144,896,1,4,0,0
1145,897,1,4,0,0
1146,898,1,4,0,0
1147,899,1,4,0,0
1148,900,1,4,0,0
1149,901,1,1,0,0
1150,902,1,4,0,0
1151,902,2,4,0,0
1152,902,3,4,0,0
1153,903,1,43,0,0
1154,903,2,43,0,0
1155,903,3,43,0,0
1156,904,1,25,0,0
1157,904,2,25,0,0
1158,904,3,25,0,0
1159,905,1,4,0,0
1160,905,2,4,0,0
1161,905,3,4,0,0
1162,906,1,4,0,0
1163,907,1,9,0,0
1164,908,1,47,0,0
1165,909,1,4,0,0
1166,910,1,54,0,0
1167,911,1,4,0,0
1168,912,1,4,0,0
1169,913,1,4,0,0
1170,914,1,4,0,0
1171,915,1,4,0,0
1172,915,2,4,0,0
1173,915,3,4,0,0
1174,916,1,4,0,0
1175,917,1,25,0,0
1176,917,2,25,0,0
1177,917,3,25,0,0
1178,918,1,4,0,0
1179,918,2,4,0,0
1180,918,3,4,0,0
1181,919,1,4,0,0
1182,919,2,4,0,0
1183,919,3,4,0,0
1184,920,1,4,0,0
1185,920,2,4,0,0
1186,920,3,4,0,0
1187,921,1,4,0,0
1188,921,2,4,0,0
1189,921,3,4,0,0
1190,922,1,7,0,0
1191,922,2,7,0,0
1192,922,3,7,0,0
1193,923,1,4,0,0
1194,924,1,4,0,0
1195,925,1,43,0,0
1196,926,1,4,0,0
1197,927,1,4,0,0
1198,929,1,4,0,0
1199,930,1,4,0,0
1200,931,1,4,0,0
1201,932,1,9,0,0
1202,933,1,4,0,0
1203,933,2,4,0,0
1204,933,3,4,0,0
1205,934,1,4,0,0
1206,934,2,4,0,0
1207,934,3,4,0,0
1208,935,1,55,0,0
1209,935,2,55,0,0
1210,935,3,55,0,0
1211,936,1,7,0,0
1212,936,2,7,0,0
1213,936,3,7,0,0
1214,937,1,4,0,0
1215,937,2,4,0,0
1216,937,3,4,0,0
1217,938,1,4,0,0
1218,939,1,4,0,0
1219,940,1,4,0,0
1220,941,1,43,0,0
1221,942,1,4,0,0
1222,943,1,4,0,0
1223,944,1,4,0,0
1224,945,1,2,0,0
1225,946,1,4,0,0
1226,947,1,4,0,0
1227,948,1,4,0,0
1228,949,1,7,0,0
1229,949,2,7,0,0
1230,949,3,7,0,0
1231,950,1,4,0,0
1232,950,2,4,0,0
1233,950,3,4,0,0
1234,951,1,28,0,0
1235,952,1,4,0,0
1236,953,1,4,0,0
1237,954,1,1,0,0
1238,955,1,4,0,0
1239,956,1,4,0,0
1240,957,1,4,0,0
1241,958,1,4,0,0
1242,959,1,9,0,0
1249,962,1,57,0,0
1250,962,2,57,0,0
1251,962,3,57,0,0
1252,963,1,57,0,0
1253,964,1,4,0,0
1254,965,1,43,0,0
1255,966,1,4,0,0
1256,967,1,4,0,0
1257,968,1,4,0,0
1258,969,1,4,0,0
1259,970,1,7,0,0
1260,970,2,7,0,0
1261,970,3,7,0,0
1262,971,1,7,0,0
1263,971,2,7,0,0
1264,971,3,7,0,0
1265,972,1,2,0,0
1266,972,2,2,0,0
1267,972,3,2,0,0
1268,973,1,4,0,0
1269,973,2,4,0,0
1270,973,3,4,0,0
1271,974,1,4,0,0
1272,974,2,4,0,0
1273,974,3,4,0,0
1274,975,1,9,0,0
1275,976,1,1,0,0
1276,977,1,7,0,0
1277,978,1,4,0,0
1278,979,1,1,0,0
1279,980,1,43,0,0
1280,981,1,43,0,0
1281,982,1,58,0,0
1282,982,2,58,0,0
1283,982,3,58,0,0
1284,983,1,4,0,0
1285,983,2,4,0,0
1286,983,3,4,0,0
1287,984,1,4,0,0
1288,984,2,4,0,0
1289,984,3,4,0,0
1293,986,1,4,0,0
1294,987,1,51,0,0
1295,988,1,4,0,0
1296,989,1,4,0,0
1297,990,1,4,0,0
1298,991,1,7,0,0
1299,991,2,7,0,0
1300,991,3,7,0,0
1301,992,1,4,0,0
1302,992,2,4,0,0
1303,992,3,4,0,0
1304,993,1,4,0,0
1305,993,2,4,0,0
1306,993,3,4,0,0
1307,994,1,4,0,0
1308,994,2,4,0,0
1309,994,3,4,0,0
1310,995,1,4,0,0
1311,995,2,4,0,0
1312,995,3,4,0,0
1313,996,1,4,0,0
1314,996,2,4,0,0
1315,996,3,4,0,0
1316,997,1,4,0,0
1317,998,1,4,0,0
1318,999,1,4,0,0
1319,1000,1,4,0,0
1320,1001,1,4,0,0
1321,1002,1,4,0,0
1322,1003,1,4,0,0
1323,1004,1,4,0,0
1324,1004,2,4,0,0
1325,1004,3,4,0,0
1326,1005,1,4,0,0
1327,1005,2,4,0,0
1328,1005,3,4,0,0
1329,1006,1,4,0,0
1330,1007,1,4,0,0
1331,1008,1,1,0,0
1332,1009,1,4,0,0
1333,1010,1,4,0,0
1334,1011,1,4,0,0
1335,1012,1,4,6000,0
1336,1013,1,1,0,0
1337,1014,1,4,0,0
1338,1015,1,4,0,0
1339,1015,2,4,0,0
1340,1015,3,4,0,0
1341,1016,1,7,0,0
1342,1016,2,7,0,0
1343,1016,3,7,0,0
1344,1017,1,7,0,0
1345,1017,2,7,0,0
1346,1017,3,7,0,0
1347,1018,1,4,0,0
1348,1018,2,4,0,0
1349,1018,3,4,0,0
1350,1019,1,4,0,0
1351,1019,2,4,0,0
1352,1019,3,4,0,0
1353,1020,1,2,0,0
1354,1021,1,2,0,0
1355,1022,1,4,0,0
1356,1023,1,4,0,0
1357,1024,1,4,0,0
1358,1025,1,4,0,0
1359,1026,1,4,0,0
1360,1027,1,4,0,0
1361,1028,1,7,0,0
1362,1029,1,4,0,0
1363,1030,1,4,0,0
1364,1031,1,4,0,0
1365,1031,2,4,0,0
1366,1031,3,4,0,0
1367,1032,1,6,0,0
1368,1033,1,4,0,0
1369,1034,1,56,0,0
1370,1035,1,50,0,0
1371,1036,1,4,0,0
1372,1036,2,4,0,0
1373,1036,3,4,0,0
1374,1037,1,7,0,0
1375,1037,2,7,0,0
1376,1037,3,7,0,0
1377,1038,1,4,0,0
1378,1039,1,51,0,0
1379,1040,1,4,0,0
1380,1041,1,4,0,0
1381,1042,1,4,0,0
1382,1043,1,4,0,0
1383,1043,2,4,0,0
1384,1043,3,4,0,0
1385,1044,1,4,0,0
1386,1044,2,4,0,0
1387,1044,3,4,0,0
1388,1045,1,4,0,0
1389,1046,1,4,0,0
1390,1047,1,59,0,0
1391,1048,1,7,0,0
1392,1049,1,1,0,0
1393,1050,1,4,0,0
1394,1051,1,17,0,0
1395,1052,1,4,0,0
1396,1053,1,4,0,0
1397,1054,1,4,0,0
1398,1055,1,7,0,0
1399,1056,1,1,0,0
1400,1057,1,55,0,0
1401,1058,1,60,0,0
1402,1059,1,51,0,0
1403,1060,1,9,0,0
1404,1060,2,9,0,0
1405,1060,3,9,0,0
1406,1061,1,1,0,0
1407,1061,2,1,0,0
1408,1061,3,1,0,0
1409,1062,1,1,0,0
1410,1062,2,1,0,0
1411,1062,3,1,0,0
1412,1063,1,1,0,0
1413,1063,2,1,0,0
1414,1063,3,1,0,0
1415,1064,1,1,0,0
1416,1064,2,1,0,0
1417,1064,3,1,0,0
1418,1065,1,4,0,0
1419,1065,2,4,0,0
1420,1065,3,4,0,0
1421,1066,1,43,0,0
1422,1066,2,43,0,0
1423,1066,3,43,0,0
1424,1067,1,4,0,0
1425,1068,1,31,0,0
1426,1069,1,4,0,0
1427,1070,1,4,0,0
1428,1071,1,7,0,0
1429,1071,2,7,0,0
1430,1071,3,7,0,0
1431,1072,1,7,0,0
1432,1073,1,4,0,0
1433,1074,1,51,0,0
1434,1075,1,4,0,0
1435,1076,1,1,0,0
1436,1076,2,1,0,0
1437,1076,3,1,0,0
1438,1077,1,4,0,0
1439,1078,1,2,0,0
1440,1078,2,2,0,0
1441,1078,3,2,0,0
1442,1079,1,61,0,0
1443,1079,2,61,0,0
1444,1079,3,61,0,0
1445,1080,1,1,0,0
1446,1080,2,1,0,0
1447,1080,3,1,0,0
1448,1081,1,46,0,0
1449,1082,1,4,0,0
1450,1083,1,4,0,0
1451,1084,1,4,0,0
1452,1085,1,9,0,0
1453,1086,1,1,0,0
1454,1087,1,4,0,0
1455,1088,1,7,0,0
1456,1088,2,7,0,0
1457,1088,3,7,0,0
1458,1089,1,4,0,0
1459,1090,1,4,0,0
1460,1090,2,4,0,0
1461,1090,3,4,0,0
1462,1091,1,4,0,0
1463,1091,2,4,0,0
1464,1091,3,4,0,0
1465,1092,1,4,0,0
1466,1093,1,62,0,0
1467,1094,1,4,0,0
1468,1095,1,4,0,0
1469,1096,1,7,0,0
1470,1097,1,4,0,0
1471,1098,1,4,0,0
1472,1099,1,24,0,0
1473,1100,1,4,0,0
1474,1101,1,4,0,0
1475,1102,1,4,0,0
1476,1103,1,4,0,0
1477,1104,1,4,0,0
1478,1105,1,63,0,0
1479,1105,2,63,0,0
1480,1105,3,63,0,0
1481,1106,1,4,0,0
1482,1106,2,4,0,0
1483,1106,3,4,0,0
1484,1107,1,9,0,0
1485,1108,1,4,0,0
1486,1109,1,4,0,0
1487,1110,1,4,0,0
1488,1111,1,1,0,0
1489,1112,1,4,0,0
1490,1112,2,4,0,0
1491,1112,3,4,0,0
1492,1113,1,55,0,0
1493,1113,2,55,0,0
1494,1113,3,55,0,0
1495,1114,1,4,0,0
1496,1114,2,4,0,0
1497,1114,3,4,0,0
1498,1115,1,26,0,0
1499,1115,2,26,0,0
1500,1115,3,26,0,0
1501,1116,1,4,0,0
1502,1117,1,1,0,0
1503,1118,1,4,0,0
1504,1119,1,4,0,0
1505,1120,1,4,0,0
1506,1121,1,1,0,0
1507,1122,1,4,0,0
1508,1123,1,4,0,0
1509,1123,2,4,0,0
1510,1123,3,4,0,0
1511,1124,1,4,0,0
1512,1124,2,4,0,0
1513,1124,3,4,0,0
1514,1125,1,4,0,0
1515,1126,1,49,0,0
1516,1127,1,4,0,0
1517,1128,1,4,0,0
1518,1129,1,4,0,0
1519,1130,1,4,0,0
1520,1131,1,50,0,0
1521,1131,2,50,0,0
1522,1131,3,50,0,0
1523,1132,1,4,0,0
1524,1132,2,4,0,0
1525,1132,3,4,0,0
1526,1133,1,4,0,0
1527,1134,1,59,0,0
1528,1135,1,9,0,0
1529,1136,1,9,0,0
1530,1137,1,4,0,0
1531,1138,1,4,0,0
1532,1138,2,4,0,0
1533,1138,3,4,0,0
1534,1139,1,4,0,0
1535,1140,1,4,0,0
1536,1141,1,51,0,0
1537,1142,1,4,0,0
1538,1143,1,24,0,0
1539,1144,1,4,0,0
1540,1145,1,4,0,0
1541,1145,2,4,0,0
1542,1145,3,4,0,0
1543,1146,1,4,0,0
1544,1146,2,4,0,0
1545,1146,3,4,0,0
1546,1147,1,4,0,0
1547,1147,2,4,0,0
1548,1147,3,4,0,0
1549,1148,1,4,0,0
1550,1149,1,61,0,0
1551,1150,1,7,0,0
1552,1151,1,4,0,0
1553,1152,1,4,0,0
1554,1153,1,4,0,0
1555,1154,1,4,0,0
1556,1155,1,4,0,0
1557,1156,1,9,0,0
1558,1157,1,4,0,0
1559,1158,1,4,0,0
1560,1159,1,9,0,0
1561,1160,1,4,0,0
1562,1161,1,4,0,0
1563,1162,1,4,0,0
1564,1163,1,4,0,0
1565,1164,1,4,0,0
1566,1165,1,4,0,0
1567,1166,1,4,0,0
1568,1167,1,4,0,0
1569,1168,1,4,0,0
1570,1169,1,4,0,0
1571,1170,1,4,0,0
1572,1171,1,4,0,0
1573,1172,1,4,0,0
1574,1173,1,4,0,0
1575,1174,1,4,0,0
1576,1175,1,4,0,0
1577,1176,1,4,0,0
1578,1178,1,4,0,0
1579,1179,1,4,0,0
1580,1180,1,4,0,0
1581,1181,1,2,0,0
1582,1182,1,4,0,0
1583,1183,1,4,0,0
1584,1184,1,4,0,0
1585,1185,1,4,0,0
1586,1186,1,4,0,0
1587,1188,1,4,0,0
1588,1189,1,4,0,0
1589,1190,1,4,0,0
1590,1191,1,4,0,0
1591,1192,1,4,0,0
1592,1193,1,4,0,0
1593,1194,1,4,0,0
1594,1195,1,4,0,0
1595,1196,1,4,0,0
1596,1197,1,4,0,0
1597,1197,2,4,0,0
1598,1197,3,4,0,0
1599,1198,1,4,0,0
1600,1198,2,4,0,0
1601,1198,3,4,0,0
1602,1199,1,4,0,0
1603,1199,2,4,0,0
1604,1199,3,4,0,0
1605,1200,1,4,0,0
1606,1201,1,4,0,0
1607,1202,1,4,0,0
1608,1204,1,9,0,0
1609,1205,1,47,0,0
1610,1206,1,9,0,0
1611,1209,1,4,0,0
1612,1210,1,4,0,0
1613,1211,1,4,0,0
1614,1212,1,4,0,0
1615,1213,1,4,0,0
1616,1214,1,4,0,0
1617,1216,1,4,0,0
1618,1217,1,4,0,0
1619,1218,1,4,0,0
1620,1219,1,4,0,0
1621,1220,1,4,0,0
1622,1221,1,4,0,0
1623,1222,1,4,0,0
1624,1223,1,4,0,0
1625,1224,1,4,0,0
1626,1225,1,4,0,0
1627,1226,1,4,0,0
1628,1227,1,4,0,0
1629,1228,1,4,0,0
1630,1229,1,4,0,0
1631,1230,1,4,0,0
1632,1231,1,4,0,0
1633,1232,1,4,0,0
1634,1233,1,4,0,0
1635,1234,1,4,0,0
1636,1235,1,4,0,0
1637,1236,1,4,0,0
1638,1237,1,4,0,0
1639,1238,1,4,0,0
1640,1239,1,9,0,0
1641,1240,1,4,0,0
1642,1241,1,4,0,0
1643,1242,1,4,0,0
1644,1243,1,4,0,0
1645,1244,1,4,0,0
1646,1245,1,4,0,0
1647,1246,1,4,0,0
1648,1247,1,4,0,0
1649,1248,1,4,0,0
1650,1249,1,4,0,0
1651,1250,1,4,0,0
1652,1251,1,4,0,0
1653,1252,1,4,0,0
1654,1253,1,4,0,0
1655,1254,1,4,0,0
1656,1255,1,4,0,0
1657,1256,1,4,0,0
1658,1256,2,4,0,0
1659,1256,3,4,0,0
1660,1257,1,4,0,0
1661,1257,2,4,0,0
1662,1257,3,4,0,0
1663,1258,1,4,0,0
1664,1259,1,4,0,0
1665,1260,1,1,0,0
1666,1261,1,9,0,0
1667,1262,1,9,0,0
1668,1263,1,9,0,0
1669,1264,1,9,0,0
1670,1265,1,9,0,0
1671,1266,1,9,0,0
1672,1267,1,9,0,0
1673,1268,1,9,0,0
1674,1269,1,9,0,0
1675,1270,1,9,0,0
1676,1271,1,9,0,0
1677,1272,1,9,0,0
1678,1273,1,9,0,0
1679,1274,1,9,0,0
1680,1275,1,9,0,0
1681,1276,1,9,0,0
1682,1277,1,9,0,0
1683,1278,1,9,0,0
1684,1279,1,9,0,0
1685,1280,1,9,0,0
1686,1281,1,9,0,0
1687,1282,1,9,0,0
1688,1283,1,9,0,0
1689,1284,1,9,0,0
1690,1285,1,9,0,0
1691,1286,1,9,0,0
1692,1287,1,9,0,0
1693,1288,1,9,0,0
1694,1289,1,9,0,0
1695,1290,1,9,0,0
1696,1291,1,9,0,0
1697,1292,1,9,0,0
1698,1293,1,9,0,0
1699,1294,1,9,0,0
1700,1295,1,9,0,0
1701,1296,1,9,0,0
1702,1297,1,9,0,0
1703,1298,1,9,0,0
1704,1299,1,9,0,0
1705,1300,1,9,0,0
1706,1301,1,9,0,0
1707,1302,1,9,0,0
1708,1303,1,9,0,0
1709,1304,1,9,0,0
1710,1305,1,4,0,0
1711,1306,1,9,0,0
1712,1307,1,9,0,0
1713,1308,1,9,0,0
1714,1309,1,9,0,0
1715,1310,1,50,0,0
1716,1311,1,4,0,0
1717,1313,1,4,0,0
1718,1314,1,43,0,0
1719,1315,1,4,0,0
1720,1316,1,4,0,0
1721,1317,1,4,0,0
1722,1318,1,56,0,0
1723,1319,1,1,0,0
1724,1320,1,4,0,0
1725,1320,2,4,0,0
1726,1320,3,4,0,0
1727,1321,1,4,0,0
1728,1321,2,4,0,0
1729,1321,3,4,0,0
1730,1322,1,4,0,0
1731,1323,1,4,0,0
1732,1324,1,2,0,0
1733,1325,1,4,0,0
1734,1326,1,43,0,0
1735,1327,1,43,0,0
1736,1328,1,4,0,0
1737,1329,1,4,0,0
1738,1330,1,2,0,0
1739,1331,1,4,0,0
1740,1331,2,4,0,0
1741,1331,3,4,0,0
1742,1332,1,4,0,0
1743,1333,1,4,0,0
1744,1334,1,9,0,0
1745,1335,1,9,0,0
1746,1336,1,4,0,0
1747,1337,1,9,0,0
1748,1338,1,9,0,0
1749,1339,1,4,0,0
1750,1340,1,9,0,0
1751,1341,1,9,0,0
1752,1342,1,9,0,0
1753,1343,1,9,0,0
1754,1344,1,9,0,0
1755,1345,1,9,0,0
1756,1346,1,4,0,0
1757,1347,1,9,0,0
1758,1348,1,9,0,0
1759,1349,1,9,0,0
1760,1350,1,9,0,0
1761,1351,1,9,0,0
1762,1352,1,9,0,0
1763,1353,1,9,0,0
1764,1354,1,9,0,0
1765,1355,1,9,0,0
1766,1356,1,9,0,0
1767,1357,1,9,0,0
1768,1358,1,9,0,0
1769,1359,1,9,0,0
1770,1360,1,9,0,0
1771,1361,1,9,0,0
1772,1362,1,9,0,0
1773,1363,1,9,0,0
1774,1364,1,4,0,0
1775,1365,1,4,0,0
1776,1366,1,7,0,0
1777,1366,2,7,0,0
1778,1366,3,7,0,0
1779,1367,1,4,0,0
1780,1367,2,4,0,0
1781,1367,3,4,0,0
1782,1368,1,4,0,0
1783,1368,2,4,0,0
1784,1368,3,4,0,0
1785,1369,1,4,0,0
1786,1369,2,4,0,0
1787,1369,3,4,0,0
1788,1370,1,4,0,0
1789,1370,2,4,0,0
1790,1370,3,4,0,0
1791,1371,1,4,0,0
1792,1372,1,4,0,0
1793,1373,1,4,0,0
1794,1374,1,4,0,0
1795,1375,1,4,0,0
1796,1375,2,4,0,0
1797,1375,3,4,0,0
1798,1376,1,4,0,0
1799,1376,2,4,0,0
1800,1376,3,4,0,0
1801,1377,1,4,0,0
1802,1377,2,4,0,0
1803,1377,3,4,0,0
1804,1379,1,4,0,0
1805,1380,1,2,0,0
1806,1381,1,4,0,0
1807,1382,1,4,0,0
1808,1383,1,4,0,0
1809,1384,1,4,0,0
1810,1384,2,4,0,0
1811,1384,3,4,0,0
1812,1385,1,4,0,0
1813,1385,2,4,0,0
1814,1385,3,4,0,0
1815,1386,1,4,0,0
1816,1387,1,4,0,0
1817,1388,1,4,0,0
1818,1390,1,4,0,0
1819,1391,1,4,0,0
1820,1392,1,7,0,0
1821,1392,2,7,0,0
1822,1392,3,7,0,0
1823,1393,1,4,0,0
1824,1394,1,4,0,0
1825,1394,2,4,0,0
1826,1394,3,4,0,0
1827,1395,1,4,0,0
1828,1395,2,4,0,0
1829,1395,3,4,0,0
1830,1396,1,4,0,0
1831,1396,2,4,0,0
1832,1396,3,4,0,0
1833,1397,1,7,0,0
1834,1397,2,7,0,0
1835,1397,3,7,0,0
1836,1398,1,4,0,0
1837,1399,1,4,0,0
1838,1400,1,4,0,0
1839,1401,1,56,0,0
1840,1402,1,4,0,0
1841,1403,1,4,0,0
1842,1403,2,4,0,0
1843,1403,3,4,0,0
1844,1404,1,4,0,0
1845,1404,2,4,0,0
1846,1404,3,4,0,0
1847,1405,1,4,0,0
1848,1405,2,4,0,0
1849,1405,3,4,0,0
1850,1406,1,4,0,0
1851,1406,2,4,0,0
1852,1406,3,4,0,0
1853,1407,1,1,0,0
1854,1407,2,1,0,0
1855,1407,3,1,0,0
1856,1408,1,4,0,0
1857,1409,1,4,0,0
1858,1410,1,4,0,0
1859,1411,1,64,50,0
1860,1411,2,4,0,0
1861,1411,3,4,0,0
1862,1412,1,4,0,0
1863,1412,2,4,0,0
1864,1412,3,4,0,0
1865,1413,1,64,50,0
1866,1413,2,64,0,0
1867,1413,3,64,0,0
1868,1414,1,4,0,0
1869,1415,1,4,0,0
1870,1416,1,4,0,0
1871,1417,1,9,0,0
1872,1418,1,2,0,0
1873,1419,1,4,0,0
1874,1420,1,4,0,0
1875,1421,1,4,0,0
1876,1422,1,4,0,0
1877,1423,1,4,0,0
1878,1424,1,4,0,0
1879,1425,1,4,0,0
1880,1426,1,4,0,0
1881,1427,1,4,0,0
1882,1428,1,4,0,0
1883,1429,1,4,0,0
1884,1430,1,4,0,0
1885,1431,1,4,0,0
1886,1432,1,4,0,0
1887,1433,1,4,0,0
1888,1434,1,4,0,0
1889,1435,1,4,0,0
1890,1436,1,4,0,0
1891,1437,1,4,0,0
1892,1438,1,4,0,0
1893,1439,1,4,0,0
1894,1440,1,4,0,0
1895,1441,1,4,0,0
1896,1442,1,4,0,0
1897,1443,1,4,0,0
1898,1444,1,4,0,0
1899,1445,1,4,0,0
1900,1446,1,4,0,0
1901,1447,1,4,0,0
1902,1448,1,4,0,0
1903,1449,1,4,0,0
1904,1450,1,4,0,0
1905,1451,1,4,0,0
1906,1452,1,4,0,0
1907,1453,1,4,0,0
1908,1454,1,4,0,0
1909,1455,1,4,0,0
1910,1456,1,4,0,0
1911,1457,1,4,0,0
1912,1458,1,4,0,0
1913,1459,1,4,0,0
1914,1460,1,4,0,0
1915,1461,1,4,0,0
1916,1462,1,4,0,0
1917,1463,1,4,0,0
1918,1464,1,4,0,0
1919,1465,1,4,0,0
1920,1466,1,4,0,0
1921,1467,1,4,0,0
1922,1468,1,4,0,0
1923,1469,1,4,0,0
1924,1470,1,4,0,0
1925,1471,1,4,0,0
1926,1472,1,4,0,0
1927,1473,1,2,0,0
1928,1475,1,1,0,0
1929,1476,1,9,0,0
1930,1477,1,4,0,0
1931,1477,2,4,0,0
1932,1477,3,4,0,0
1933,1478,1,4,0,0
1934,1478,2,4,0,0
1935,1478,3,4,0,0
1936,1479,1,4,0,0
1937,1480,1,9,0,0
1938,1481,1,9,0,0
1939,1482,1,9,0,0
1940,1483,1,9,0,0
1941,1484,1,9,0,0
1942,1485,1,9,0,0
1943,1486,1,9,0,0
1944,1487,1,9,0,0
1945,1488,1,9,0,0
1946,1489,1,9,0,0
1947,1490,1,9,0,0
1948,1491,1,9,0,0
1949,1492,1,9,0,0
1950,1493,1,9,0,0
1951,1494,1,9,0,0
1952,1495,1,9,0,0
1953,1496,1,9,0,0
1954,1497,1,9,0,0
1955,1498,1,9,0,0
1956,1499,1,9,0,0
1957,1500,1,9,0,0
1958,1501,1,9,0,0
1959,1502,1,9,0,0
1960,1503,1,9,0,0
1961,1504,1,9,0,0
1962,1505,1,9,0,0
1963,1506,1,9,0,0
1964,1507,1,9,0,0
1965,1508,1,9,0,0
1966,1509,1,9,0,0
1967,1510,1,9,0,0
1968,1511,1,9,0,0
1969,1512,1,43,0,0
1970,1513,1,4,0,0
1971,1514,1,4,0,0
1972,1515,1,41,0,0
1973,1516,1,7,0,0
1974,1517,1,25,0,0
1975,1518,1,4,0,0
1976,1519,1,1,0,0
1977,1520,1,1,0,0
1978,1521,1,4,0,0
1979,1522,1,4,0,0
1980,1523,1,9,0,0
1981,1524,1,9,0,0
1982,1525,1,9,0,0
1983,1526,1,9,0,0
1984,1527,1,9,0,0
1985,1528,1,9,0,0
1986,1529,1,9,0,0
1987,1530,1,9,0,0
1988,1531,1,9,0,0
1989,1532,1,9,0,0
1990,1533,1,9,0,0
1991,1534,1,9,0,0
1992,1535,1,9,0,0
1993,1536,1,9,0,0
1994,1537,1,9,0,0
1995,1538,1,9,0,0
1996,1539,1,9,0,0
1997,1540,1,9,0,0
1998,1541,1,9,0,0
1999,1542,1,9,0,0
2000,1543,1,9,0,0
2001,1544,1,9,0,0
2002,1545,1,4,0,0
2003,1546,1,9,0,0
2004,1547,1,9,0,0
2005,1548,1,9,0,0
2006,1549,1,9,0,0
2007,1550,1,9,0,0
2008,1551,1,9,0,0
2009,1552,1,9,0,0
2010,1553,1,9,0,0
2011,1554,1,9,0,0
2012,1555,1,4,0,0
2013,1556,1,4,0,0
2014,1557,1,4,0,0
2015,1557,2,4,0,0
2016,1557,3,4,0,0
2017,1558,1,4,0,0
2018,1558,2,4,0,0
2019,1558,3,4,0,0
2020,1559,1,4,0,0
2021,1560,1,4,0,0
2022,1561,1,1,0,0
2023,1562,1,7,0,0
2024,1563,1,4,0,0
2025,1564,1,4,0,0
2026,1564,2,4,0,0
2027,1564,3,4,0,0
2028,1565,1,4,0,0
2029,1565,2,4,0,0
2030,1565,3,4,0,0
2031,1566,1,6,0,0
2032,1567,1,7,0,0
2033,1568,1,1,0,0
2034,1569,1,4,0,0
2035,1570,1,9,0,0
2036,1571,1,9,0,0
2037,1572,1,9,0,0
2038,1573,1,9,0,0
2039,1574,1,9,0,0
2040,1575,1,9,0,0
2041,1576,1,9,0,0
2042,1577,1,9,0,0
2043,1578,1,9,0,0
2044,1579,1,9,0,0
2045,1580,1,9,0,0
2046,1581,1,9,0,0
2047,1582,1,9,0,0
2048,1583,1,9,0,0
2049,1584,1,9,0,0
2050,1585,1,9,0,0
2051,1586,1,9,0,0
2052,1587,1,9,0,0
2053,1588,1,9,0,0
2054,1589,1,9,0,0
2055,1590,1,9,0,0
2056,1591,1,9,0,0
2057,1592,1,9,0,0
2058,1594,1,4,0,0
2059,1595,1,4,0,0
2060,1595,2,4,0,0
2061,1595,3,4,0,0
2062,1596,1,4,0,0
2063,1598,1,4,0,0
2064,1599,1,4,0,0
2065,1600,1,4,0,0
2066,1601,1,4,0,0
2067,1601,2,4,0,0
2068,1601,3,4,0,0
2069,1602,1,4,0,0
2070,1603,1,4,0,0
2071,1604,1,4,0,0
2072,1605,1,4,0,0
2073,1606,1,7,0,0
2074,1607,1,4,0,0
2075,1608,1,4,0,0
2076,1609,1,4,0,0
2077,1610,1,4,0,0
2078,1611,1,4,0,0
2079,1612,1,7,0,0
2080,1613,1,7,0,0
2081,1614,1,4,0,0
2082,1615,1,4,0,0
2083,1616,1,4,0,0
2084,1617,1,56,0,0
2085,1618,1,7,0,0
2086,1619,1,4,0,0
2087,1620,1,12,0,0
2088,1622,1,4,0,0
2089,1623,1,4,0,0
2090,1623,2,4,0,0
2091,1623,3,4,0,0
2092,1624,1,4,0,0
2093,1624,2,4,0,0
2094,1624,3,4,0,0
2095,1625,1,1,0,0
2096,1625,2,1,0,0
2097,1625,3,1,0,0
2098,1626,1,4,0,0
2099,1627,1,4,0,0
2100,1628,1,7,0,0
2101,1629,1,49,0,0
2102,1630,1,56,0,0
2103,1631,1,4,0,0
2104,1631,2,4,0,0
2105,1631,3,4,0,0
2106,1632,1,4,0,0
2107,1632,2,4,0,0
2108,1632,3,4,0,0
2109,1633,1,4,0,0
2110,1633,2,4,0,0
2111,1633,3,4,0,0
2112,1635,1,4,0,0
2113,1635,2,4,0,0
2114,1635,3,4,0,0
2115,1636,1,4,0,0
2116,1637,1,4,0,0
2117,1638,1,4,0,0
2118,1639,1,4,0,0
2119,1640,1,4,0,0
2120,1641,1,31,0,0
2121,1642,1,43,0,0
2122,1643,1,4,0,0
2123,1644,1,2,0,0
2124,1645,1,4,0,0
2125,1646,1,7,0,0
2126,1646,2,7,0,0
2127,1646,3,7,0,0
2128,1647,1,4,0,0
2129,1647,2,4,0,0
2130,1647,3,4,0,0
2131,1648,1,4,0,0
2132,1649,1,7,0,0
2133,1650,1,1,0,0
2134,1651,1,4,0,0
2135,1652,1,4,0,0
2136,1654,1,66,0,0
2137,1655,1,4,0,0
2138,1656,1,4,0,0
2139,1657,1,7,0,0
2140,1658,1,65,0,0
2141,1659,1,65,0,0
2142,1660,1,7,0,0
2143,1660,2,7,0,0
2144,1660,3,7,0,0
2145,1661,1,1,0,0
2146,1661,2,1,0,0
2147,1661,3,1,0,0
2148,1662,1,4,0,0
2149,1663,1,4,0,0
2150,1664,1,4,0,0
2151,1665,1,1,0,0
2152,1666,1,4,0,0
2153,1667,1,65,0,0
2154,1668,1,65,0,0
2155,1668,2,65,0,0
2156,1668,3,65,0,0
2157,1669,1,65,0,0
2158,1669,2,65,0,0
2159,1669,3,65,0,0
